var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,Class
6265,6.8916,1.6145,7.0782,0.33372,0.33307,0.33334,0.33335,0.33303,0.66748,6
6266,6.9689,1.8192,7.2024,0.33376,0.33369,0.33343,0.33346,0.33381,0.66712,6
6267,6.7011,2.5124,7.1566,0.33388,0.3338,0.33335,0.33379,0.3334,0.66759,6
6268,6.7494,1.6121,6.9393,0.33314,0.33357,0.33325,0.33364,0.33381,0.66765,6
6269,6.6798,2.3501,7.0812,0.33302,0.33391,0.33366,0.33304,0.33348,0.66798,6
6270,6.5794,1.5374,6.7566,0.33364,0.33357,0.3339,0.33315,0.33357,0.66719,6
6271,7.0509,1.9447,7.3142,0.33322,0.33353,0.33369,0.33333,0.33377,0.66798,6
6272,7.265,1.7516,7.4732,0.33302,0.33336,0.33317,0.33385,0.33376,0.66732,6
6273,7.163,1.8549,7.3993,0.33329,0.33312,0.33383,0.33338,0.33304,0.66729,6
6274,6.6414,2.021,6.9421,0.3332,0.33301,0.33319,0.33398,0.33388,0.66775,6
6275,6.8719,1.9241,7.1362,0.33347,0.33368,0.33343,0.33304,0.33394,0.6679,6
6276,6.5782,2.1724,6.9276,0.33313,0.33386,0.33387,0.33396,0.3339,0.66719,6
6277,7.3092,1.8983,7.5517,0.33328,0.3336,0.33346,0.33337,0.33303,0.66732,6
6278,6.7836,2.3285,7.1721,0.33358,0.33338,0.33338,0.33389,0.33318,0.66783,6
6279,7.1798,1.4279,7.3204,0.33338,0.33335,0.33324,0.33393,0.33345,0.6672,6
6280,6.7757,1.8786,7.0313,0.33311,0.3333,0.33367,0.33393,0.33386,0.66752,6
6281,7.2269,1.4439,7.3697,0.33377,0.33327,0.33319,0.33334,0.33366,0.66768,6
6282,6.3978,1.3939,6.5479,0.33399,0.33397,0.3333,0.33323,0.33364,0.66795,6
6283,7.2933,1.5851,7.4636,0.33339,0.3335,0.33312,0.33327,0.33355,0.66711,6
6284,6.4762,2.1836,6.8344,0.33313,0.33377,0.33319,0.33318,0.33376,0.66756,6
6285,7.0564,1.6132,7.2385,0.33378,0.33326,0.33371,0.3339,0.33302,0.668,6
6286,7.3516,1.9845,7.6147,0.33367,0.3332,0.33372,0.33363,0.33335,0.66799,6
6287,7.0404,1.3084,7.1609,0.33339,0.33321,0.33341,0.33352,0.33352,0.66705,6
6288,7.1512,1.6669,7.3429,0.33348,0.33357,0.33365,0.33361,0.33398,0.66724,6
6289,6.543,1.7917,6.7839,0.33307,0.3335,0.33336,0.33311,0.33389,0.66794,6
6290,7.0898,1.316,7.2109,0.33301,0.33342,0.3339,0.33393,0.33368,0.66737,6
6291,6.9577,1.2086,7.0619,0.33379,0.33361,0.33383,0.33385,0.33339,0.66795,6
6292,7.2184,1.4911,7.3708,0.33379,0.33373,0.33369,0.33336,0.3337,0.66765,6
6293,7.0275,1.6247,7.2129,0.33359,0.33321,0.33387,0.33332,0.33316,0.66768,6
6294,7.331,1.6797,7.5210,0.33388,0.33364,0.33391,0.33358,0.33342,0.66705,6
6295,6.4309,1.0264,6.5123,0.33399,0.33305,0.33342,0.33324,0.33383,0.66764,6
6296,6.9031,1.3997,7.0436,0.33383,0.33314,0.33372,0.33354,0.33362,0.6671,6
6297,7.3061,1.2197,7.4072,0.33362,0.33318,0.33351,0.33363,0.33397,0.66752,6
6298,7.2005,1.2036,7.3004,0.3339,0.3332,0.33328,0.33397,0.33378,0.66718,6
6299,6.9093,1.8753,7.1593,0.33323,0.33344,0.33377,0.33394,0.33343,0.66723,6
6300,7.0479,1.4808,7.2018,0.3334,0.3338,0.33359,0.3337,0.3337,0.66721,6
6301,6.4069,1.1555,6.5103,0.33395,0.33312,0.33334,0.33365,0.33392,0.66777,6
6302,7.0024,1.2437,7.1120,0.33336,0.33356,0.33302,0.33311,0.33327,0.66706,6
6303,6.4662,1.8271,6.7194,0.33338,0.33338,0.33319,0.33362,0.33399,0.66731,6
6304,6.6157,1.6148,6.8099,0.33364,0.33386,0.3339,0.33361,0.33376,0.66787,6
6305,7.0234,1.7134,7.2294,0.33377,0.33368,0.33321,0.33366,0.33381,0.66769,6
6306,7.0136,1.288,7.1309,0.33344,0.33326,0.33335,0.33398,0.33393,0.66768,6
6307,7.0009,1.4372,7.1469,0.33341,0.33394,0.33399,0.33366,0.33307,0.66762,6
6308,6.4183,1.2514,6.5392,0.33389,0.33335,0.33365,0.33372,0.33358,0.66793,6
6309,6.6742,1.2738,6.7947,0.33307,0.33377,0.33308,0.33301,0.33347,0.66757,6
6310,6.9226,1.2144,7.0283,0.33341,0.33359,0.3336,0.33382,0.33389,0.66778,6
6311,7.1511,1.5762,7.3227,0.33359,0.33354,0.33395,0.33394,0.33339,0.66777,6
6312,6.8926,1.3196,7.0178,0.3335,0.33349,0.33358,0.33375,0.33387,0.66726,6
6313,7.2866,1.456,7.4306,0.33307,0.33329,0.3331,0.33348,0.33324,0.66719,6
6314,7.2273,1.5672,7.3953,0.33387,0.33398,0.33334,0.33392,0.33321,0.66777,6
6315,7.0904,0.98631,7.1587,0.33335,0.33313,0.33391,0.33352,0.33309,0.66722,6
6316,6.9253,1.5309,7.0925,0.33374,0.33313,0.33323,0.33302,0.3338,0.66712,6
6317,7.3171,0.74421,7.3548,0.33324,0.33326,0.33386,0.33342,0.33313,0.66778,6
6318,6.4547,1.4737,6.6208,0.33388,0.33341,0.33385,0.33383,0.3332,0.66754,6
6319,6.9508,1.4613,7.1027,0.33369,0.33393,0.33309,0.33316,0.33338,0.66759,6
6320,6.9717,0.77084,7.0142,0.33326,0.33361,0.33375,0.33356,0.33398,0.66744,6
6321,7.0165,1.1795,7.1149,0.33311,0.33351,0.33379,0.33395,0.33302,0.66717,6
6322,7.2573,1.4668,7.4040,0.3337,0.33364,0.3338,0.33323,0.33361,0.66741,6
6323,7.1081,0.83328,7.1568,0.33371,0.33393,0.33379,0.33335,0.33346,0.66706,6
6324,6.6039,1.3317,6.7368,0.33338,0.33341,0.33381,0.33375,0.33367,0.66788,6
6325,6.6703,0.64223,6.7011,0.33355,0.33343,0.33342,0.33376,0.33345,0.66772,6
6326,6.9308,0.98432,7.0003,0.33326,0.33359,0.33322,0.33343,0.33387,0.667,6
6327,7.1512,1.4148,7.2898,0.33349,0.33311,0.33395,0.33327,0.33369,0.66715,6
6328,6.8804,0.8113,6.9281,0.33347,0.3337,0.33367,0.33368,0.33369,0.6674,6
6329,7.0677,0.63826,7.0965,0.3331,0.33375,0.33316,0.33353,0.33364,0.66728,6
6330,6.7513,1.0334,6.8299,0.33393,0.33338,0.33317,0.33344,0.33307,0.66734,6
6331,6.3484,1.1882,6.4586,0.33327,0.33387,0.33326,0.3339,0.33363,0.66775,6
6332,7.0745,1.3107,7.1949,0.33396,0.33345,0.3336,0.33323,0.33371,0.66703,6
6333,7.174,0.4823,7.1902,0.33369,0.33375,0.33366,0.33303,0.33358,0.66725,6
6334,6.8007,0.56163,6.8239,0.3336,0.33331,0.33358,0.33312,0.33379,0.66753,6
6335,7.0625,0.81546,7.1094,0.33336,0.33377,0.33319,0.33335,0.33334,0.6671,6
6336,7.2141,0.66642,7.2448,0.3332,0.33325,0.33342,0.33322,0.33361,0.66785,6
6337,6.6014,1.0144,6.6789,0.3335,0.33358,0.33393,0.33393,0.33386,0.66711,6
6338,6.5623,0.52649,6.5834,0.33392,0.33349,0.33338,0.33386,0.33313,0.66765,6
6339,6.6027,0.87002,6.6598,0.33305,0.33315,0.33302,0.33381,0.33397,0.6674,6
6340,6.7057,0.9095,6.7671,0.334,0.33392,0.33363,0.33304,0.33325,0.66756,6
6341,7.1904,0.68761,7.2232,0.33398,0.33362,0.33319,0.3331,0.33396,0.66732,6
6342,7.1126,0.85168,7.1634,0.33318,0.33328,0.33335,0.33329,0.33312,0.66789,6
6343,6.5671,0.78883,6.6143,0.33346,0.33331,0.3331,0.33305,0.33357,0.66798,6
6344,6.7366,1.0512,6.8181,0.33348,0.33341,0.33301,0.33341,0.33325,0.66741,6
6345,6.377,0.87165,6.4363,0.33372,0.33384,0.33393,0.33378,0.3333,0.66757,6
6346,6.5682,0.98318,6.6414,0.33329,0.33373,0.33343,0.33379,0.33333,0.66717,6
6347,7.0936,0.42803,7.1065,0.33323,0.33307,0.33361,0.33304,0.33346,0.66789,6
6348,7.0797,0.44763,7.0938,0.33333,0.33302,0.33316,0.3339,0.33333,0.66784,6
6349,6.7024,1.1124,6.7941,0.33372,0.33394,0.33366,0.33362,0.33379,0.6674,6
6350,6.7824,0.92775,6.8456,0.33334,0.33396,0.33341,0.33309,0.33334,0.66723,6
6351,6.9296,0.25147,6.9342,0.3338,0.33302,0.33375,0.33304,0.33378,0.66775,6
6352,6.946,0.049422,6.9462,0.33366,0.33352,0.3337,0.33326,0.33321,0.66755,6
6353,6.3764,0.97254,6.4501,0.33302,0.33304,0.33382,0.33362,0.33327,0.6678,6
6354,6.6908,0.15346,6.6926,0.33339,0.33364,0.33304,0.33329,0.3334,0.66737,6
6355,7.2582,0.023198,7.2582,0.33349,0.33337,0.33358,0.33396,0.33317,0.66753,6
6356,6.853,0.59728,6.8790,0.33338,0.33387,0.33354,0.3334,0.33377,0.66704,6
6357,6.8828,-0.029131,6.8829,0.33301,0.33334,0.33323,0.33343,0.33386,0.66782,6
6358,6.2978,0.91081,6.3633,0.33308,0.33332,0.3333,0.33374,0.33313,0.66737,6
6359,6.5638,0.52811,6.5850,0.33301,0.33384,0.33316,0.33337,0.33397,0.66766,6
6360,7.0158,0.74472,7.0552,0.3337,0.33351,0.33338,0.33353,0.33305,0.66763,6
6361,6.9568,0.12217,6.9579,0.33359,0.33314,0.33349,0.33392,0.33394,0.66766,6
6362,6.8941,0.081859,6.8946,0.33396,0.33312,0.334,0.33325,0.3333,0.66774,6
6363,7.1811,0.037631,7.1812,0.33352,0.33306,0.33366,0.33367,0.33314,0.66784,6
6364,6.7118,0.61741,6.7401,0.33338,0.33397,0.33367,0.33301,0.33313,0.66729,6
6365,6.9404,0.42845,6.9536,0.33339,0.33319,0.33395,0.33309,0.33373,0.66738,6
6366,7.0716,-0.093542,7.0722,0.33312,0.33328,0.3334,0.33392,0.33383,0.66743,6
6367,7.0081,-0.11011,7.0090,0.33343,0.33374,0.33366,0.33311,0.33348,0.66727,6
6368,6.2992,0.46907,6.3166,0.33318,0.33339,0.33333,0.33362,0.3334,0.66759,6
6369,7.0695,0.49242,7.0866,0.3333,0.33329,0.33348,0.33361,0.33388,0.66754,6
6370,6.9772,0.02551,6.9772,0.33332,0.3331,0.33343,0.33374,0.33367,0.66731,6
6371,6.8766,0.16868,6.8787,0.33369,0.33339,0.33388,0.33345,0.333,0.66788,6
6372,6.6969,-0.23324,6.7010,0.33389,0.33301,0.33307,0.33353,0.33363,0.66747,6
6373,6.7206,0.30787,6.7276,0.33331,0.3334,0.33303,0.33301,0.33329,0.66774,6
6374,6.9148,0.41351,6.9272,0.33319,0.33306,0.33319,0.33393,0.33349,0.66735,6
6375,6.913,-0.17367,6.9152,0.3332,0.33306,0.33329,0.33356,0.33368,0.66769,6
6376,6.6455,0.18222,6.6480,0.33315,0.3335,0.33346,0.33384,0.33358,0.66753,6
6377,6.3576,0.54552,6.3810,0.33316,0.33338,0.33358,0.33327,0.33368,0.66739,6
6378,6.3881,0.46036,6.4047,0.33381,0.33303,0.3338,0.33334,0.33313,0.66736,6
6379,6.6085,-0.36789,6.6187,0.33389,0.33317,0.33373,0.33304,0.33358,0.66749,6
6380,7.0523,-0.45753,7.0671,0.33308,0.33356,0.3332,0.33313,0.333,0.66766,6
6381,7.064,-0.3071,7.0707,0.33382,0.33353,0.33301,0.33329,0.33336,0.66747,6
6382,6.4182,0.14518,6.4198,0.33363,0.33311,0.33384,0.33347,0.33377,0.66702,6
6383,6.554,-0.11997,6.5551,0.3333,0.33351,0.33337,0.33375,0.33363,0.66703,6
6384,6.8473,-0.21496,6.8507,0.33394,0.33363,0.33363,0.33372,0.33331,0.66707,6
6385,6.2261,0.081001,6.2266,0.33376,0.33391,0.33375,0.33337,0.33302,0.66706,6
6386,6.3288,-0.38765,6.3407,0.33375,0.33324,0.33308,0.33309,0.33313,0.66783,6
6387,6.9654,0.34431,6.9739,0.33335,0.33344,0.33316,0.33321,0.33332,0.66798,6
6388,7.0642,0.34532,7.0726,0.33371,0.33336,0.33327,0.33369,0.33358,0.66702,6
6389,6.5062,-0.4128,6.5193,0.33334,0.33354,0.3331,0.33369,0.3335,0.66773,6
6390,6.2649,-0.62937,6.2964,0.33314,0.33352,0.3337,0.33306,0.33339,0.66734,6
6391,6.8463,-0.51336,6.8655,0.33342,0.33374,0.33352,0.33358,0.33373,0.66717,6
6392,6.4916,-0.32693,6.4998,0.33342,0.33312,0.33384,0.33333,0.33304,0.66731,6
6393,6.8961,-0.2237,6.8997,0.33347,0.33302,0.33313,0.33356,0.33324,0.66728,6
6394,6.9053,-0.48326,6.9222,0.3336,0.33358,0.33337,0.33349,0.3335,0.66783,6
6395,6.4393,0.07677,6.4398,0.33313,0.33363,0.33339,0.33334,0.33321,0.66743,6
6396,6.8709,0.1122,6.8718,0.33363,0.33323,0.33341,0.33315,0.33326,0.66791,6
6397,6.1309,-0.22187,6.1349,0.33345,0.33329,0.33384,0.33343,0.33309,0.66755,6
6398,6.6938,-0.17159,6.6960,0.3337,0.33363,0.33388,0.33369,0.33346,0.66777,6
6399,6.6828,-0.65028,6.7144,0.33312,0.33339,0.33323,0.33395,0.33396,0.66726,6
6400,6.9838,-0.62499,7.0117,0.33357,0.33359,0.33303,0.3333,0.33391,0.66799,6
6401,6.7515,-0.34085,6.7601,0.33341,0.33317,0.33371,0.33342,0.33306,0.66754,6
6402,6.492,-0.63008,6.5225,0.33334,0.33354,0.33302,0.33386,0.33355,0.66778,6
6403,6.16,-0.063814,6.1603,0.33343,0.3339,0.33362,0.33393,0.33331,0.66767,6
6404,6.4282,-0.72193,6.4686,0.33313,0.33323,0.33354,0.33389,0.33334,0.66782,6
6405,6.7266,-0.41609,6.7395,0.33394,0.33356,0.33302,0.33378,0.33374,0.66742,6
6406,6.2593,-0.030359,6.2594,0.3333,0.33364,0.3335,0.33351,0.33395,0.66728,6
6407,6.3834,-0.088374,6.3840,0.33367,0.33336,0.33359,0.33354,0.33306,0.66791,6
6408,6.276,-0.23172,6.2803,0.333,0.33343,0.33342,0.33331,0.33311,0.66759,6
6409,6.3321,-0.44335,6.3476,0.33391,0.3331,0.33313,0.33382,0.3332,0.66755,6
6410,6.6206,-0.66846,6.6543,0.33393,0.33319,0.33375,0.33382,0.33311,0.66718,6
6411,6.9942,-0.3985,7.0055,0.33384,0.33387,0.33341,0.33324,0.33378,0.66701,6
6412,6.6025,-0.31751,6.6101,0.3332,0.33305,0.33348,0.33383,0.33325,0.66787,6
6413,6.4854,-0.11641,6.4864,0.33353,0.33332,0.33307,0.33331,0.33337,0.66783,6
6414,6.7328,-0.04096,6.7329,0.33311,0.33369,0.33312,0.33389,0.33304,0.6676,6
6415,6.7371,-0.89102,6.7958,0.33368,0.33319,0.33343,0.3334,0.33383,0.66722,6
6416,6.614,-0.44991,6.6293,0.33374,0.33302,0.33397,0.33332,0.33306,0.66707,6
6417,6.289,-0.063306,6.2893,0.33392,0.33381,0.33342,0.33379,0.33388,0.66799,6
6418,6.3911,-0.73188,6.4329,0.3335,0.33313,0.3337,0.33369,0.33359,0.6674,6
6419,6.7967,-0.83443,6.8477,0.33358,0.3332,0.33393,0.33346,0.33313,0.66779,6
6420,6.3981,-0.41934,6.4118,0.33394,0.33394,0.3339,0.33355,0.3331,0.66762,6
6421,6.9283,-0.50548,6.9467,0.33381,0.33354,0.33344,0.33366,0.33355,0.66732,6
6422,6.7047,-0.91856,6.7673,0.33374,0.33347,0.33353,0.33324,0.33321,0.66788,6
6423,6.896,-0.96271,6.9629,0.33318,0.33385,0.33396,0.33303,0.33308,0.66782,6
6424,6.7491,-1.004,6.8234,0.33348,0.33306,0.33343,0.33339,0.33381,0.66748,6
6425,6.7496,-0.49168,6.7675,0.33303,0.33329,0.3337,0.33356,0.33388,0.66722,6
6426,6.2807,-0.24745,6.2856,0.334,0.33376,0.33398,0.33358,0.33357,0.66792,6
6427,6.297,-0.83896,6.3526,0.33343,0.33311,0.33388,0.33365,0.33319,0.6676,6
6428,6.7659,-0.54068,6.7875,0.33369,0.33385,0.33359,0.33303,0.33344,0.66723,6
6429,6.6116,-0.38771,6.6230,0.33302,0.33345,0.33372,0.33381,0.33392,0.66708,6
6430,6.342,-1.274,6.4687,0.33376,0.33325,0.33392,0.33369,0.33321,0.66795,6
6431,6.1895,-1.0655,6.2805,0.33386,0.33302,0.33304,0.33331,0.33398,0.6675,6
6432,6.9042,-0.73504,6.9432,0.33303,0.3335,0.33364,0.33319,0.33322,0.6677,6
6433,6.8673,-0.68458,6.9013,0.33381,0.33382,0.33321,0.33355,0.33392,0.66785,6
6434,6.7848,-0.52173,6.8048,0.3336,0.33395,0.33366,0.33367,0.33348,0.66776,6
6435,6.7494,-1.3404,6.8812,0.33302,0.33322,0.33314,0.3334,0.33352,0.66703,6
6436,6.4377,-1.0007,6.5150,0.33344,0.33346,0.33306,0.33301,0.33383,0.66714,6
6437,6.0587,-0.99669,6.1401,0.33364,0.33362,0.33358,0.33347,0.33362,0.66721,6
6438,6.4868,-0.53791,6.5091,0.33348,0.33394,0.3333,0.33344,0.33301,0.66734,6
6439,6.5297,-0.85305,6.5852,0.33328,0.33351,0.33379,0.3335,0.33371,0.66711,6
6440,6.6631,-0.50694,6.6824,0.33349,0.33321,0.33308,0.3331,0.33394,0.66758,6
6441,6.1745,-1.119,6.2751,0.33375,0.33369,0.33351,0.33309,0.33377,0.66704,6
6442,6.3942,-0.81196,6.4455,0.33334,0.33378,0.33312,0.33384,0.33329,0.66773,6
6443,6.295,-0.49113,6.3141,0.3338,0.33396,0.33378,0.33393,0.33398,0.66793,6
6444,6.408,-0.90299,6.4713,0.33331,0.33392,0.3336,0.33391,0.33318,0.66711,6
6445,6.549,-0.90888,6.6118,0.33353,0.3334,0.33331,0.33383,0.33318,0.66795,6
6446,6.0372,-0.5642,6.0635,0.33305,0.3334,0.33357,0.33314,0.33316,0.66744,6
6447,6.5742,-0.95278,6.6429,0.33326,0.33346,0.33338,0.33305,0.33386,0.66761,6
6448,6.0381,-1.235,6.1631,0.33316,0.3332,0.33354,0.33343,0.33323,0.66732,6
6449,6.097,-1.0557,6.1877,0.3339,0.33305,0.33384,0.33331,0.33393,0.66731,6
6450,6.7401,-1.0452,6.8207,0.33334,0.33312,0.3338,0.33309,0.33392,0.66795,6
6451,6.3842,-0.62477,6.4147,0.33372,0.33369,0.33325,0.33398,0.33307,0.66711,6
6452,6.1138,-0.69963,6.1537,0.33366,0.33395,0.33368,0.33315,0.33393,0.66764,6
6453,6.1899,-0.96709,6.2650,0.33312,0.33396,0.33382,0.33345,0.3338,0.66751,6
6454,6.5885,-1.3358,6.7226,0.33336,0.33376,0.33387,0.33312,0.33315,0.66707,6
6455,6.1001,-1.4369,6.2670,0.33326,0.33307,0.33396,0.33346,0.33368,0.66726,6
6456,6.0742,-1.6269,6.2883,0.33325,0.33331,0.33348,0.33388,0.33381,0.66706,6
6457,5.7827,-0.89371,5.8514,0.33321,0.33363,0.3339,0.33359,0.3333,0.66791,6
6458,6.6176,-0.99307,6.6917,0.33345,0.33376,0.33375,0.33309,0.33327,0.66732,6
6459,6.0968,-1.0015,6.1785,0.33304,0.33393,0.33304,0.33314,0.33372,0.6677,6
6460,6.3691,-0.91558,6.4346,0.33391,0.3333,0.33329,0.33314,0.33319,0.66731,6
6461,6.2355,-1.135,6.3380,0.33328,0.33351,0.33309,0.33301,0.33348,0.66735,6
6462,6.2022,-1.1254,6.3035,0.33302,0.33364,0.33321,0.3337,0.3334,0.66796,6
6463,6.7133,-1.3071,6.8394,0.3334,0.33354,0.33317,0.33382,0.3331,0.66786,6
6464,6.3184,-1.474,6.4881,0.33309,0.33367,0.33349,0.33365,0.33392,0.66774,6
6465,5.7733,-0.95412,5.8516,0.33325,0.33354,0.33399,0.33326,0.33362,0.66779,6
6466,6.1284,-1.5561,6.3229,0.33352,0.33362,0.3334,0.33378,0.33327,0.66768,6
6467,5.693,-1.6502,5.9273,0.33377,0.33383,0.33301,0.33315,0.33307,0.6677,6
6468,6.2404,-1.1051,6.3375,0.33329,0.33364,0.33367,0.33354,0.3331,0.66784,6
6469,5.8179,-1.6775,6.0549,0.33323,0.33321,0.33389,0.33373,0.33323,0.66754,6
6470,6.6178,-1.109,6.7101,0.33328,0.3337,0.33341,0.3334,0.33342,0.66733,6
6471,5.8004,-1.092,5.9023,0.33369,0.33321,0.33303,0.33381,0.33377,0.66736,6
6472,6.4349,-1.3539,6.5758,0.33336,0.33334,0.33371,0.33343,0.33374,0.66797,6
6473,5.8746,-1.0439,5.9666,0.33377,0.33313,0.33311,0.33343,0.3338,0.6677,6
6474,6.1067,-1.1358,6.2114,0.33309,0.33381,0.33379,0.33388,0.33347,0.66709,6
6475,5.623,-1.6984,5.8739,0.3339,0.33396,0.33397,0.3332,0.33354,0.6677,6
6476,6.3714,-1.015,6.4517,0.33325,0.33384,0.33359,0.33339,0.33312,0.66772,6
6477,5.6205,-1.8178,5.9071,0.33312,0.33369,0.33335,0.33349,0.33371,0.66779,6
6478,6.1597,-1.8588,6.4341,0.33309,0.33363,0.33318,0.33397,0.33319,0.66765,6
6479,6.4339,-1.2787,6.5597,0.33316,0.33382,0.33373,0.33315,0.33374,0.66784,6
6480,6.3719,-1.3663,6.5167,0.33354,0.33346,0.33384,0.33382,0.33361,0.6679,6
6481,5.878,-1.7946,6.1459,0.33393,0.33391,0.33397,0.33316,0.33315,0.66712,6
6482,6.0811,-1.9665,6.3912,0.3339,0.33303,0.33382,0.33357,0.33308,0.66782,6
6483,6.0834,-1.1502,6.1912,0.33358,0.33331,0.33395,0.33314,0.33313,0.66763,6
6484,6.5112,-1.8991,6.7825,0.33305,0.33331,0.33321,0.33338,0.33329,0.66788,6
6485,5.7889,-1.7994,6.0621,0.3337,0.33332,0.33345,0.33359,0.33395,0.668,6
6486,6.0128,-1.9136,6.3100,0.33305,0.33339,0.33394,0.33318,0.33323,0.66718,6
6487,5.5858,-1.7819,5.8631,0.33333,0.33376,0.33379,0.33339,0.33315,0.66715,6
6488,5.6019,-2.1094,5.9859,0.33308,0.33319,0.3336,0.33397,0.33378,0.66771,6
6489,6.3418,-1.8559,6.6078,0.33383,0.33352,0.33378,0.33301,0.33349,0.66764,6
6490,6.1018,-2.0921,6.4505,0.334,0.33389,0.33399,0.33327,0.33363,0.66736,6
6491,6.3114,-1.8322,6.5720,0.33352,0.33328,0.33373,0.33326,0.33379,0.66786,6
6492,6.2712,-1.5887,6.4693,0.33385,0.33394,0.33375,0.33347,0.33349,0.66713,6
6493,5.9056,-1.4816,6.0886,0.33382,0.33371,0.33332,0.3333,0.33374,0.66718,6
6494,5.743,-1.2263,5.8725,0.3335,0.33322,0.33345,0.33351,0.33325,0.66797,6
6495,5.4645,-1.594,5.6922,0.33392,0.33316,0.33363,0.33309,0.33305,0.66763,6
6496,6.3485,-1.7122,6.5753,0.33339,0.33377,0.33318,0.33357,0.33391,0.66739,6
6497,6.3017,-1.834,6.5632,0.33394,0.33378,0.33307,0.33344,0.33362,0.66742,6
6498,6.1531,-1.894,6.4380,0.33308,0.33335,0.33305,0.3335,0.3331,0.6672,6
6499,5.6077,-1.7706,5.8806,0.33313,0.33384,0.3333,0.33317,0.33353,0.66739,6
6500,6.1499,-1.5144,6.3336,0.33323,0.33391,0.33344,0.33332,0.3336,0.66714,6
6501,5.6128,-2.0469,5.9744,0.3339,0.33327,0.334,0.33373,0.33322,0.66763,6
6502,5.6209,-2.0664,5.9887,0.33306,0.33349,0.33399,0.33388,0.33354,0.66772,6
6503,5.6168,-1.348,5.7763,0.33351,0.33391,0.33369,0.33336,0.33333,0.66777,6
6504,6.3593,-1.712,6.5857,0.33391,0.33356,0.33327,0.33315,0.33322,0.66785,6
6505,5.4605,-2.0596,5.8360,0.33355,0.33372,0.33303,0.33371,0.33378,0.6676,6
6506,6.0127,-1.453,6.1858,0.33378,0.3336,0.33392,0.33314,0.33318,0.66784,6
6507,5.7838,-2.0574,6.1388,0.33367,0.33341,0.33346,0.33389,0.3338,0.6676,6
6508,6.1594,-1.4223,6.3215,0.33323,0.33312,0.33304,0.33358,0.33378,0.66732,6
6509,5.5437,-2.1574,5.9487,0.33333,0.33384,0.33382,0.33315,0.33335,0.66767,6
6510,5.8556,-1.5497,6.0572,0.33328,0.3331,0.33324,0.33365,0.33387,0.66745,6
6511,5.7747,-1.8365,6.0597,0.33367,0.33316,0.33348,0.33308,0.33356,0.66761,6
6512,5.3947,-2.2841,5.8583,0.33374,0.33348,0.33367,0.33364,0.33355,0.66739,6
6513,5.509,-2.1138,5.9006,0.33337,0.33374,0.3336,0.33315,0.3336,0.66752,6
6514,5.8915,-1.8055,6.1619,0.33318,0.33323,0.33336,0.33334,0.33353,0.66705,6
6515,5.3382,-1.72,5.6085,0.3338,0.333,0.33386,0.33361,0.33386,0.66756,6
6516,5.887,-2.3695,6.3460,0.33339,0.33375,0.33393,0.33352,0.33311,0.66719,6
6517,6.2248,-2.457,6.6922,0.33392,0.33324,0.33316,0.3332,0.33313,0.66777,6
6518,5.8364,-2.2735,6.2636,0.33389,0.33324,0.33396,0.33374,0.33316,0.66718,6
6519,6.1923,-1.7199,6.4267,0.33349,0.33327,0.33358,0.33332,0.33358,0.66713,6
6520,6.059,-1.8582,6.3375,0.33351,0.33308,0.33361,0.33399,0.33367,0.66738,6
6521,5.6492,-2.2752,6.0902,0.33354,0.33318,0.3337,0.33374,0.33381,0.66723,6
6522,5.8872,-2.3173,6.3268,0.33349,0.33343,0.33306,0.33313,0.33302,0.66725,6
6523,5.3675,-2.0848,5.7582,0.3338,0.33319,0.33342,0.3332,0.3336,0.66715,6
6524,5.6961,-1.7793,5.9675,0.33335,0.33359,0.33392,0.3337,0.33369,0.66786,6
6525,5.7176,-2.2807,6.1557,0.33365,0.33309,0.33365,0.33304,0.33375,0.66723,6
6526,5.7695,-2.2928,6.2084,0.33366,0.33332,0.33357,0.33327,0.3331,0.66773,6
6527,5.6411,-1.8383,5.9331,0.33394,0.3332,0.33359,0.33364,0.33375,0.66703,6
6528,5.2492,-2.0435,5.6329,0.33374,0.33359,0.33321,0.33318,0.33331,0.66719,6
6529,5.5247,-2.3648,6.0095,0.33325,0.33396,0.33341,0.33389,0.33397,0.66794,6
6530,5.5584,-2.6643,6.1640,0.33356,0.33383,0.33341,0.33348,0.33331,0.6679,6
6531,5.428,-2.493,5.9731,0.33334,0.33309,0.33352,0.33327,0.33306,0.667,6
6532,5.9676,-2.2123,6.3645,0.33335,0.33324,0.33347,0.33309,0.33355,0.66703,6
6533,5.4818,-2.3567,5.9669,0.33389,0.33397,0.33321,0.33362,0.33397,0.6672,6
6534,5.2652,-1.777,5.5570,0.3332,0.33324,0.3339,0.33391,0.33343,0.66773,6
6535,5.2582,-1.9324,5.6020,0.33372,0.33371,0.33361,0.33321,0.33314,0.6673,6
6536,6.0459,-1.9303,6.3466,0.3333,0.33338,0.33351,0.33377,0.33345,0.66712,6
6537,5.8492,-2.4731,6.3505,0.3339,0.33313,0.33353,0.33315,0.33351,0.66736,6
6538,5.2275,-2.7056,5.8862,0.33367,0.33339,0.33313,0.33311,0.33383,0.66762,6
6539,5.9276,-1.812,6.1984,0.33303,0.3335,0.33335,0.33373,0.33354,0.66747,6
6540,5.4548,-2.4684,5.9873,0.33392,0.33364,0.33324,0.33354,0.3333,0.66793,6
6541,5.9529,-2.2336,6.3581,0.33353,0.33369,0.3334,0.33341,0.33322,0.66741,6
